3029,CRB Cup,1961-05-22
437,DB Cup,1964-07-02
109,SA Cup,1956-02-23
877,C2 Cup,1970-11-02
3413,DB Cup,1988-02-13
3609,CRB Cup,1993-06-10
773,CRB Cup,1974-03-31
1405,FA Cup,1952-10-30
3193,C2 Cup,1976-11-08
1125,L1 Cup,1991-09-06
1,C1 Cup,1997-12-27
2109,LLG Cup,1996-07-21
477,CRB Cup,1967-12-21
1065,CRB Cup,1951-09-18
2485,FA Cup,1976-05-26
3641,FA Cup,1972-05-10
2301,CRB Cup,1970-12-22
2533,CRB Cup,1982-10-28
2521,C2 Cup,1992-07-29
785,LLG Cup,1960-11-09
973,LLG Cup,1966-09-26
2745,C3 Cup,1985-07-14
1241,C2 Cup,1980-07-19
1841,LLG Cup,1956-03-31
1293,C3 Cup,1971-01-06
469,C2 Cup,1992-11-03
3129,DB Cup,1981-11-10
2813,FA Cup,1976-02-24
665,C1 Cup,1991-06-11
1657,SA Cup,1990-05-25
2845,C1 Cup,1970-02-22
2273,LLG Cup,1989-12-14
2833,ELP Cup,1951-11-07
145,SA Cup,1959-12-27
285,C3 Cup,1985-12-02
3833,C3 Cup,1999-07-03
169,LLG Cup,1975-08-29
3289,FA Cup,1991-12-30
2617,FA Cup,1957-10-18
2509,L1 Cup,1978-11-20
945,L1 Cup,1958-05-10
2469,CRB Cup,1962-11-04
3901,C3 Cup,1988-05-26
177,SA Cup,1991-08-17
2877,C2 Cup,1968-07-29
1329,C3 Cup,1990-10-19
2657,ELP Cup,1983-05-31
221,SA Cup,1985-10-22
465,DB Cup,1952-07-06
1033,C1 Cup,1993-06-28
3537,LLG Cup,1981-03-15
1045,C1 Cup,1984-09-05
2621,C2 Cup,1976-01-15
2497,LLG Cup,1969-10-21
2405,ELP Cup,1970-08-10
1681,FA Cup,1967-01-21
413,ELP Cup,1979-06-14
3789,L1 Cup,1979-03-30
133,LLG Cup,1967-07-18
837,FA Cup,1962-10-03
1205,FA Cup,1996-09-07
2977,LLG Cup,1987-05-24
1745,DB Cup,1955-11-29
2261,C1 Cup,1981-11-24
2265,C1 Cup,1957-01-10
2897,FA Cup,1985-04-01
1929,DB Cup,1971-03-23
2205,C3 Cup,1974-10-31
3157,L1 Cup,1956-04-08
881,C2 Cup,1978-09-22
1417,C3 Cup,1990-01-30
1401,FA Cup,1965-11-07
3577,L1 Cup,1970-09-06
3593,DB Cup,1962-06-07
3165,C3 Cup,1971-05-02
681,C3 Cup,1984-07-26
2805,LLG Cup,1963-11-13
2113,C2 Cup,1956-10-20
1757,L1 Cup,1986-02-20
369,LLG Cup,1954-10-14
2081,L1 Cup,1994-06-21
401,C3 Cup,1959-03-27
2313,FA Cup,1979-12-22
3977,L1 Cup,1995-02-15
3909,L1 Cup,1990-11-20
1537,DB Cup,1985-04-18
1149,SA Cup,1971-01-11
333,CRB Cup,1987-07-31
2089,ELP Cup,1970-09-22
2217,FA Cup,1992-09-08
2321,DB Cup,1984-09-19
3985,L1 Cup,1962-02-22
3973,FA Cup,1957-07-15
1913,SA Cup,1959-06-17
3825,C1 Cup,1989-09-03
2257,LLG Cup,1961-05-18
1029,C2 Cup,1982-07-09
113,DB Cup,1970-03-06
3741,ELP Cup,1992-01-16
3037,FA Cup,1995-07-01
1521,C2 Cup,1956-04-07
2973,C3 Cup,1986-12-19
993,SA Cup,1959-09-14
849,FA Cup,1989-01-06
2029,DB Cup,1964-09-09
3137,CRB Cup,1982-01-21
905,SA Cup,1985-04-07
3045,L1 Cup,1957-09-14
2797,L1 Cup,1988-12-01
453,C2 Cup,1959-12-12
1953,L1 Cup,1996-12-30
1493,ELP Cup,1976-10-31
3053,DB Cup,1993-08-18
3513,LLG Cup,1960-06-02
845,LLG Cup,1956-11-16
2629,CRB Cup,1990-03-13
3401,SA Cup,1954-11-09
1073,DB Cup,1976-06-12
3937,CRB Cup,1979-11-04
3809,FA Cup,1986-12-29
3829,SA Cup,1953-06-17
3769,FA Cup,1989-04-01
3553,LLG Cup,1953-03-06
2909,FA Cup,1975-02-18
2221,DB Cup,1973-04-23
925,FA Cup,1952-12-30
197,L1 Cup,1960-07-23
833,FA Cup,1962-10-12
2213,C1 Cup,1997-06-08
325,C2 Cup,1979-02-23
729,SA Cup,1959-09-02
2593,FA Cup,1994-10-24
1409,C3 Cup,1976-07-24
3845,C3 Cup,1983-01-06
417,LLG Cup,1980-11-06
3621,SA Cup,1960-02-01
2581,CRB Cup,1996-05-18
1921,SA Cup,1963-12-12
2209,C3 Cup,1991-01-13
2929,LLG Cup,1998-08-23
3069,CRB Cup,1978-05-19
965,FA Cup,1954-07-07
2429,ELP Cup,1995-06-30
473,C2 Cup,1993-01-05
117,LLG Cup,1980-06-11
3025,FA Cup,1998-08-28
3365,SA Cup,1954-01-20
2097,FA Cup,1958-12-13
3281,C3 Cup,1987-03-01
2193,DB Cup,1975-05-18
1145,C1 Cup,1962-10-23
2749,L1 Cup,1977-03-19
1077,LLG Cup,1973-07-19
1089,CRB Cup,1993-04-02
57,L1 Cup,1990-03-09
3369,L1 Cup,1989-06-08
3417,L1 Cup,1954-06-22
3409,C2 Cup,1966-03-28
2361,C1 Cup,1997-09-10
261,C2 Cup,1964-08-28
3581,C2 Cup,1965-10-15
2685,ELP Cup,1963-04-21
1157,DB Cup,1975-03-01
3649,LLG Cup,1950-03-09
2021,C2 Cup,1969-08-09
525,L1 Cup,1952-01-19
1081,CRB Cup,1998-07-08
557,C2 Cup,1988-03-01
2441,SA Cup,1979-01-16
3177,L1 Cup,1988-12-30
2053,SA Cup,1981-08-15
2201,ELP Cup,1979-10-02
2153,FA Cup,1992-11-05
3945,C3 Cup,1963-12-05
3953,C1 Cup,1965-04-04
1213,FA Cup,1951-07-13
1721,CRB Cup,1953-04-24
3661,CRB Cup,1955-03-18
1717,C1 Cup,1998-08-16
3693,SA Cup,1992-12-16
1461,ELP Cup,1974-05-13
3957,L1 Cup,1976-11-30
241,DB Cup,1992-09-28
3201,DB Cup,1970-10-13
697,C1 Cup,1968-10-13
1529,C3 Cup,1974-12-08
1433,L1 Cup,1971-03-31
1301,CRB Cup,1978-10-25
2821,C3 Cup,1957-11-02
869,C2 Cup,1987-12-19
489,C1 Cup,1970-01-18
2169,L1 Cup,1978-09-07
129,C3 Cup,1968-12-17
3493,CRB Cup,1968-01-30
1853,C3 Cup,1955-08-07
1457,SA Cup,1985-04-22
3425,SA Cup,1993-05-04
3421,DB Cup,1990-11-03
253,SA Cup,1985-06-08
841,C3 Cup,1994-04-21
1889,L1 Cup,1954-02-22
2281,ELP Cup,1997-09-18
1105,L1 Cup,1991-12-11
2227,LLG Cup,1995-01-09
3559,C2 Cup,1985-11-02
358,L1 Cup,1979-01-22
2695,LLG Cup,1951-10-22
217,C1 Cup,1989-04-23
2497,LLG Cup,1980-06-28
2662,LLG Cup,1969-10-25
40,C3 Cup,1992-02-26
322,C3 Cup,1998-06-12
3886,SA Cup,1950-10-26
3523,C3 Cup,1985-02-06
739,L1 Cup,1972-07-08
3835,C2 Cup,1978-02-10
2503,C3 Cup,1971-06-21
1441,ELP Cup,1989-07-15
1750,LLG Cup,1958-05-17
3517,L1 Cup,1963-06-20
3859,L1 Cup,1964-11-12
2041,FA Cup,1990-12-06
2194,DB Cup,1990-09-18
394,C3 Cup,1953-02-08
2749,C1 Cup,1993-09-02
1918,C2 Cup,1965-10-25
622,L1 Cup,1995-06-01
3142,C2 Cup,1977-09-14
1792,C3 Cup,1970-09-12
2896,C1 Cup,1985-02-21
3640,C2 Cup,1991-09-20
3454,SA Cup,1986-06-06
1642,DB Cup,1977-02-27
3268,L1 Cup,1995-04-01
145,ELP Cup,1993-05-05
1891,SA Cup,1998-01-19
529,C1 Cup,1950-09-06
1528,LLG Cup,1987-02-02
2245,SA Cup,1956-06-25
898,C2 Cup,1994-01-17
2758,DB Cup,1954-12-16
166,C1 Cup,1957-04-10
1723,C2 Cup,1992-09-28
3085,C2 Cup,1971-02-13
136,L1 Cup,1992-12-21
3526,LLG Cup,1995-07-29
1933,FA Cup,1976-04-30
1984,DB Cup,1982-01-03
2515,C2 Cup,1996-12-14
3730,C3 Cup,1963-01-14
2161,C1 Cup,1972-12-30
904,L1 Cup,1994-10-20
3577,SA Cup,1968-08-20
3583,C2 Cup,1963-08-28
2866,C1 Cup,1990-10-12
2911,LLG Cup,1994-01-19
247,LLG Cup,1968-08-27
3850,CRB Cup,1954-12-14
1378,C3 Cup,1954-11-30
337,ELP Cup,1988-08-09
3808,DB Cup,1983-10-18
949,L1 Cup,1976-02-27
2956,FA Cup,1969-09-30
208,C2 Cup,1983-03-12
1261,C2 Cup,1961-08-12
625,C3 Cup,1963-07-27
3922,DB Cup,1956-04-03
2530,LLG Cup,1990-04-13
3037,LLG Cup,1976-05-01
1543,L1 Cup,1975-09-03
2584,C2 Cup,1991-06-21
3562,C1 Cup,1977-07-14
2800,SA Cup,1962-04-07
1297,CRB Cup,1997-09-02
3553,C2 Cup,1952-02-11
376,L1 Cup,1975-06-16
2284,C3 Cup,1976-10-23
172,LLG Cup,1956-09-26
808,CRB Cup,1997-11-08
3865,C1 Cup,1959-11-13
1624,CRB Cup,1950-06-02
1822,L1 Cup,1968-12-09
7,LLG Cup,1987-09-01
370,C2 Cup,1987-09-11
3544,CRB Cup,1953-06-24
2587,C2 Cup,1980-04-28
844,L1 Cup,1958-03-05
1609,LLG Cup,1966-10-24
1126,C1 Cup,1970-06-13
1867,ELP Cup,1992-06-04
784,C3 Cup,1975-12-07
2902,C3 Cup,1971-01-17
2509,SA Cup,1956-11-08
3262,CRB Cup,1961-08-25
3973,C2 Cup,1998-10-11
3187,L1 Cup,1984-02-16
1516,L1 Cup,1968-01-25
3355,LLG Cup,1956-05-30
3334,CRB Cup,1964-07-19
1567,SA Cup,1957-08-24
964,DB Cup,1981-09-14
1273,L1 Cup,1962-05-15
2413,C3 Cup,1976-03-27
1462,DB Cup,1995-11-28
1402,DB Cup,1965-06-24
3838,SA Cup,1998-11-04
1594,C3 Cup,1986-01-03
361,FA Cup,1984-07-31
1120,DB Cup,1990-05-13
160,L1 Cup,1991-02-04
3346,FA Cup,1989-11-19
1351,C3 Cup,1957-09-15
193,C1 Cup,1997-09-04
1309,ELP Cup,1961-04-15
2764,L1 Cup,1990-08-19
3031,DB Cup,1999-08-31
796,SA Cup,1953-01-23
1951,DB Cup,1963-04-07
3148,C2 Cup,1982-03-23
1735,C2 Cup,1954-08-17
2431,L1 Cup,1966-07-27
3970,C1 Cup,1955-11-09
823,L1 Cup,1998-03-25
664,CRB Cup,1999-12-06
2887,ELP Cup,1964-05-17
3067,L1 Cup,1990-08-02
1366,DB Cup,1959-03-15
2656,C3 Cup,1968-09-19
3412,L1 Cup,1959-11-07
2659,SA Cup,1969-05-23
2170,C3 Cup,1976-12-12
2998,LLG Cup,1951-01-24
148,SA Cup,1966-08-29
3652,C1 Cup,1996-01-28
1024,LLG Cup,1974-10-19
3223,CRB Cup,1992-05-17
3298,CRB Cup,1963-08-07
2122,CRB Cup,1959-10-16
2119,FA Cup,1959-06-27
1474,C2 Cup,1972-10-20
2611,L1 Cup,1995-05-04
3481,ELP Cup,1977-02-10
1615,ELP Cup,1978-09-08
2233,C1 Cup,1993-07-30
1009,FA Cup,1999-03-13
3934,C2 Cup,1989-06-16
2827,C1 Cup,1966-09-23
3112,DB Cup,1998-05-26
3589,FA Cup,1979-11-18
2929,SA Cup,1952-10-25
1948,LLG Cup,1984-08-30
3448,CRB Cup,1973-03-11
3139,SA Cup,1962-11-28
1765,L1 Cup,1976-08-07
157,LLG Cup,1959-09-15
2452,DB Cup,1988-02-09
3325,CRB Cup,1990-02-11
487,DB Cup,1951-03-31
3172,DB Cup,1991-02-03
3817,ELP Cup,1982-11-01
3007,SA Cup,1985-06-24
3964,C1 Cup,1975-06-28
1195,CRB Cup,1961-11-18
1531,CRB Cup,1952-07-19
3358,CRB Cup,1987-10-18
49,C1 Cup,1980-12-25
397,C2 Cup,1988-05-22
1117,C2 Cup,1992-06-22
3721,FA Cup,1959-12-12
463,C1 Cup,1998-11-28
3379,SA Cup,1959-11-07
3367,LLG Cup,1950-02-02
2965,C1 Cup,1980-03-20
3073,L1 Cup,1986-09-28
184,DB Cup,1974-08-20
1381,C1 Cup,1963-03-16
703,LLG Cup,1959-01-02
715,C1 Cup,1954-05-29
2317,CRB Cup,1978-02-27
1012,L1 Cup,1964-11-13
223,C2 Cup,1987-07-26
562,C1 Cup,1950-11-09
1282,SA Cup,1989-07-09
3781,C1 Cup,1989-11-23
2692,L1 Cup,1963-03-24
454,ELP Cup,1969-09-01
3619,ELP Cup,1999-03-27
3775,LLG Cup,1989-04-10
3004,ELP Cup,1976-03-01
2020,ELP Cup,1970-10-17
3208,C3 Cup,1983-02-24
61,SA Cup,1960-08-03
2635,C3 Cup,1963-04-27
1975,ELP Cup,1984-04-17
1375,DB Cup,1962-01-14
3370,DB Cup,1978-04-04
1783,C2 Cup,1988-07-23
2374,C3 Cup,1993-05-04
3535,C1 Cup,1959-07-11
3331,DB Cup,1983-02-17
70,SA Cup,1997-02-12
3316,C1 Cup,1978-05-19
2521,L1 Cup,1993-01-30
634,C2 Cup,1976-03-25
1405,LLG Cup,1961-10-28
736,C1 Cup,1961-11-06
2722,LLG Cup,1999-02-04
3946,C1 Cup,1956-12-07
3832,L1 Cup,1954-06-24
1471,CRB Cup,1967-08-18
877,CRB Cup,1959-02-26
3337,L1 Cup,1987-02-27
970,CRB Cup,1975-01-04
1759,LLG Cup,1983-10-14
31,L1 Cup,1993-06-17
3598,L1 Cup,1955-12-15
1207,L1 Cup,1955-07-02
3061,C2 Cup,1955-09-11
2425,C1 Cup,1969-09-16
3307,DB Cup,1998-08-10
1237,ELP Cup,1955-08-10
2329,LLG Cup,1989-10-05
3202,L1 Cup,1979-10-11
1801,ELP Cup,1974-10-03
1072,C1 Cup,1966-12-20
2926,C3 Cup,1998-07-10
3991,L1 Cup,1991-08-01
3145,C2 Cup,1989-02-09
238,FA Cup,1965-10-10
3514,DB Cup,1983-10-03
961,C3 Cup,1966-02-14
712,SA Cup,1999-01-30
1087,CRB Cup,1970-04-24
1162,C1 Cup,1973-11-11
2305,LLG Cup,1953-12-13
1654,ELP Cup,1952-05-14
673,DB Cup,1970-11-24
2353,ELP Cup,1950-02-24
2230,C3 Cup,1993-04-05
592,C1 Cup,1953-02-26
3592,CRB Cup,1978-10-26
1684,CRB Cup,1997-04-04
1828,LLG Cup,1983-01-22
3538,LLG Cup,1983-02-28
451,C2 Cup,1950-04-03
3670,C3 Cup,1964-03-26
889,CRB Cup,1971-01-11
3130,CRB Cup,1959-08-07
3490,SA Cup,1960-10-01
3241,DB Cup,1960-03-11
3673,C1 Cup,1977-07-17
2608,LLG Cup,1987-05-11
229,CRB Cup,1993-11-05
2923,SA Cup,1978-11-20
1018,LLG Cup,1971-03-23
709,C1 Cup,1969-01-22
418,C2 Cup,1963-04-27
1135,DB Cup,1954-08-16
2665,LLG Cup,1994-01-02
2203,FA Cup,1964-04-03
3805,LLG Cup,1981-07-05
85,CRB Cup,1951-03-15
2767,C3 Cup,1973-11-20
2617,C1 Cup,1984-11-23
652,SA Cup,1988-06-20
3994,FA Cup,1976-05-30
916,C1 Cup,1994-09-27
820,CRB Cup,1964-04-04
67,SA Cup,1978-01-06
1159,C2 Cup,1995-09-19
1102,ELP Cup,1979-04-27
2629,CRB Cup,1969-08-01
1606,C1 Cup,1966-05-19
2458,ELP Cup,1958-10-18
262,FA Cup,1975-03-31
1156,C1 Cup,1981-03-20
1786,DB Cup,1993-04-06
3658,FA Cup,1991-11-11
2818,FA Cup,1997-07-27
3181,DB Cup,1970-08-23
1165,ELP Cup,1994-11-26
3133,SA Cup,1969-04-09
2788,C1 Cup,1970-11-05
3226,CRB Cup,1969-09-03
2983,C1 Cup,1991-10-26
1858,FA Cup,1951-03-07
1276,DB Cup,1998-08-07
3382,LLG Cup,1991-09-15
1972,C1 Cup,1961-06-24
1912,CRB Cup,1978-01-21
1864,CRB Cup,1985-06-24
1171,C2 Cup,1962-05-26
334,C1 Cup,1952-01-13
3982,LLG Cup,1980-06-10
3691,C2 Cup,1963-09-11
2089,L1 Cup,1957-01-17
3418,L1 Cup,1974-05-20
1552,SA Cup,1989-10-22
2857,SA Cup,1992-01-23
106,ELP Cup,1977-03-01
1648,CRB Cup,1964-08-10
2545,ELP Cup,1968-01-06
586,ELP Cup,1993-03-16
2785,LLG Cup,1968-03-12
88,ELP Cup,1992-12-04
2293,L1 Cup,1965-12-31
2626,C2 Cup,1986-02-02
448,C1 Cup,1975-04-25
121,L1 Cup,1957-08-18
2830,ELP Cup,1988-07-31
3556,FA Cup,1990-04-20
1960,C2 Cup,1979-07-13
3610,C3 Cup,1978-10-13
196,SA Cup,1978-12-20
514,SA Cup,1959-08-05
2686,CRB Cup,1958-09-10
1903,LLG Cup,1994-08-03
3883,LLG Cup,1992-07-18
1561,CRB Cup,1978-05-22
2710,DB Cup,1969-05-27
1753,L1 Cup,1951-03-14
1816,C2 Cup,1974-02-14
421,SA Cup,1999-01-14
2179,C1 Cup,1981-01-16
2572,CRB Cup,1965-04-27
1597,FA Cup,1996-05-16
3547,CRB Cup,1983-04-17
2299,LLG Cup,1969-03-06
1315,C2 Cup,1975-10-27
2671,LLG Cup,1973-06-19
2449,C3 Cup,1956-03-25
3040,C1 Cup,1956-03-22
493,DB Cup,1972-01-15
1144,DB Cup,1973-10-01
2959,SA Cup,1996-04-07
1927,SA Cup,1976-11-09
556,CRB Cup,1956-11-13
3313,LLG Cup,1958-05-11
355,LLG Cup,1999-01-14
943,SA Cup,1999-11-13
2332,LLG Cup,1970-02-18
3229,SA Cup,1996-07-07
3259,L1 Cup,1984-09-01
94,ELP Cup,1963-10-22
3421,C3 Cup,1989-09-23
2605,DB Cup,1959-10-27
2623,FA Cup,1960-07-19
871,DB Cup,1963-12-19
1612,CRB Cup,1987-01-29
1483,C2 Cup,1957-09-15
2581,C2 Cup,1997-01-24
2368,CRB Cup,1983-03-04
2251,C1 Cup,1996-11-25
3244,DB Cup,1998-05-02
880,C3 Cup,1962-08-17
3565,C1 Cup,1959-08-28
3739,CRB Cup,1974-09-12
379,C3 Cup,1980-07-18
2812,DB Cup,1952-04-25
16,CRB Cup,1967-10-26
1411,FA Cup,1991-10-12
1924,FA Cup,1987-10-07
1420,DB Cup,1968-03-20
2914,FA Cup,1964-11-01
2647,CRB Cup,1989-02-04
988,FA Cup,1953-05-12
1429,FA Cup,1979-04-13
2809,C3 Cup,1979-12-01
922,LLG Cup,1994-08-13
3949,LLG Cup,1978-11-23
265,ELP Cup,1970-05-11
3763,CRB Cup,1966-09-08
1726,LLG Cup,1969-01-06
1774,LLG Cup,1960-03-27
1183,LLG Cup,1985-10-19
505,ELP Cup,1963-05-27
2014,FA Cup,1952-05-30
481,C1 Cup,1950-07-30
3472,SA Cup,1953-05-08
2779,SA Cup,1993-06-09
274,C2 Cup,1979-06-20
3988,DB Cup,1973-07-22
133,SA Cup,1967-12-13
1771,DB Cup,1970-05-03
1312,LLG Cup,1965-11-25
3511,C1 Cup,1990-06-01
2683,SA Cup,1991-11-29
2428,LLG Cup,1992-02-02
3424,SA Cup,1956-06-17
475,DB Cup,1964-03-10
3793,ELP Cup,1962-05-17
280,LLG Cup,1991-10-22
769,L1 Cup,1970-05-26
3748,CRB Cup,1989-09-27
2884,LLG Cup,1958-10-22
1147,C1 Cup,1975-06-24
3394,CRB Cup,1980-11-12
1198,LLG Cup,1986-10-29
2842,LLG Cup,1985-02-02
1444,SA Cup,1955-04-03
2257,CRB Cup,1963-08-28
565,C1 Cup,1999-03-18
892,ELP Cup,1993-01-16
181,C1 Cup,1983-11-16
745,C1 Cup,1962-10-23
2182,C3 Cup,1991-10-26
967,CRB Cup,1996-07-08
1222,C2 Cup,1979-05-26
3631,CRB Cup,1963-11-09
595,FA Cup,1989-11-16
325,C1 Cup,1966-01-28
523,L1 Cup,1979-02-20
520,FA Cup,1971-12-27
838,C2 Cup,1968-08-26
3235,L1 Cup,1963-11-18
2485,L1 Cup,1955-06-20
2644,FA Cup,1979-02-25
439,DB Cup,1975-09-27
1906,DB Cup,1970-04-17
1150,SA Cup,1963-09-04
532,L1 Cup,1998-09-07
373,CRB Cup,1970-03-21
2947,FA Cup,1964-11-12
307,C3 Cup,1991-05-08
2743,C1 Cup,1991-01-23
913,FA Cup,1968-01-10
1342,L1 Cup,1989-08-23
2155,CRB Cup,1976-05-12
1513,SA Cup,1994-03-26
3499,C1 Cup,1988-07-25
349,CRB Cup,1984-07-30
535,FA Cup,1992-05-24
3532,DB Cup,1988-02-25
3046,CRB Cup,1989-09-08
1897,FA Cup,1959-05-04
271,ELP Cup,1996-06-14
28,L1 Cup,1967-08-24
2401,LLG Cup,1992-05-15
3166,C1 Cup,1965-03-26
1060,ELP Cup,1963-11-27
2674,C3 Cup,1965-10-17
3847,ELP Cup,1988-12-25
931,C1 Cup,1961-10-21
2218,ELP Cup,1963-08-29
1234,C3 Cup,1989-11-28
2437,C1 Cup,1978-06-06
3751,CRB Cup,1957-07-14
1372,L1 Cup,1982-02-16
1384,C2 Cup,1985-09-12
1189,C2 Cup,1983-07-06
1510,C2 Cup,1958-03-18
3121,DB Cup,1991-03-31
1279,DB Cup,1965-09-21
1204,LLG Cup,1968-02-20
3034,SA Cup,1951-08-13
445,C1 Cup,1956-12-10
1357,DB Cup,1988-09-13
1000,FA Cup,1994-12-17
3694,FA Cup,1983-03-03
934,DB Cup,1989-08-26
3712,C1 Cup,1957-06-08
3637,C3 Cup,1958-12-23
259,CRB Cup,1999-06-24
1660,C1 Cup,1997-06-09
1507,C1 Cup,1989-08-17
3961,CRB Cup,1957-10-21
2053,L1 Cup,1957-12-08
2404,ELP Cup,1977-08-10
2176,CRB Cup,1977-08-21
1900,C2 Cup,1982-10-11
2482,LLG Cup,1966-12-15
763,C3 Cup,1982-09-21
1657,SA Cup,1956-01-11
2158,ELP Cup,1952-01-05
3952,C2 Cup,1996-03-23
256,L1 Cup,1958-11-08
169,L1 Cup,1974-01-09
511,C2 Cup,1965-10-12
2653,L1 Cup,1963-07-19
3088,C3 Cup,1955-07-24
841,CRB Cup,1974-08-02
1666,SA Cup,1993-01-13
154,C2 Cup,1961-11-03
2701,ELP Cup,1980-04-28
202,LLG Cup,1952-07-28
1240,C3 Cup,1971-09-26
3574,C2 Cup,1953-02-02
490,DB Cup,1956-01-25
1534,C3 Cup,1997-12-04
2527,DB Cup,1972-02-16
3190,CRB Cup,1959-02-20
1564,C2 Cup,1972-12-17
3814,C2 Cup,1994-06-28
1639,CRB Cup,1982-01-06
1582,C1 Cup,1978-03-16
2815,DB Cup,1972-07-12
2506,DB Cup,1958-07-26
3628,CRB Cup,1983-01-20
2935,DB Cup,1982-09-09
547,C2 Cup,1961-02-27
343,C1 Cup,1965-05-15
3976,LLG Cup,1976-06-20
682,CRB Cup,1992-11-14
1519,C3 Cup,1955-07-08
3505,LLG Cup,1972-10-01
1081,FA Cup,1954-11-28
2689,C2 Cup,1997-12-14
2314,C2 Cup,1955-11-01
2725,SA Cup,1969-04-21
2074,FA Cup,1978-03-19
3322,C3 Cup,1979-10-15
3433,ELP Cup,1993-12-05
1339,CRB Cup,1986-07-06
3220,DB Cup,1972-08-13
3478,ELP Cup,1996-04-09
3910,C2 Cup,1985-07-18
775,DB Cup,1989-10-14
3586,ELP Cup,1956-04-07
3466,CRB Cup,1964-09-20
3874,CRB Cup,1976-09-02
2395,SA Cup,1977-11-28
1591,C3 Cup,1991-07-09
3025,C2 Cup,1971-05-03
19,L1 Cup,1996-03-20
2167,CRB Cup,1987-07-20
1729,LLG Cup,1999-12-13
3919,C3 Cup,1993-10-06
3601,C1 Cup,1973-01-17
2110,CRB Cup,1952-05-14
907,ELP Cup,1999-10-11
3616,L1 Cup,1952-02-12
1714,L1 Cup,1987-08-01
580,C1 Cup,1995-03-03
3445,C1 Cup,1978-05-30
2071,LLG Cup,1971-06-13
805,CRB Cup,1981-05-22
2731,L1 Cup,1992-01-23
2992,L1 Cup,1995-03-27
3055,C2 Cup,1998-08-19
424,L1 Cup,1956-02-16
676,L1 Cup,1991-04-21
220,C2 Cup,1971-12-02
1909,C1 Cup,1967-10-31
13,ELP Cup,1983-04-14
484,SA Cup,1953-04-04
886,DB Cup,1992-06-18
1699,SA Cup,1993-01-18
601,C1 Cup,1958-11-13
2782,C1 Cup,1975-09-09
2551,C2 Cup,1986-03-13
367,ELP Cup,1951-01-08
3361,C2 Cup,1970-03-22
835,C1 Cup,1973-09-06
3160,L1 Cup,1978-01-08
3256,LLG Cup,1957-03-13
2197,C2 Cup,1978-11-10
2434,FA Cup,1970-03-19
2794,C3 Cup,1961-01-11
2416,DB Cup,1972-07-25
3211,CRB Cup,1966-11-17
1945,C3 Cup,1986-12-11
1465,C2 Cup,1996-07-18
1174,L1 Cup,1984-01-28
3376,CRB Cup,1978-08-15
3253,DB Cup,1979-02-07
2752,DB Cup,1996-10-29
1108,DB Cup,1956-05-26
610,FA Cup,1972-03-25
1756,SA Cup,1951-02-11
2761,C1 Cup,1990-01-18
3985,C2 Cup,1970-03-01
2467,LLG Cup,1963-02-13
706,DB Cup,1989-07-16
3877,CRB Cup,1979-07-04
1669,SA Cup,1997-10-24
3283,L1 Cup,1990-06-21
142,FA Cup,1964-02-17
1798,C3 Cup,1953-08-26
124,LLG Cup,1957-10-24
2728,LLG Cup,1980-10-14
2590,C1 Cup,1985-08-31
787,C2 Cup,1961-07-12
3967,FA Cup,1973-01-21
3856,L1 Cup,1962-08-30
3667,C1 Cup,1962-03-31
1744,ELP Cup,1970-12-04
2296,C3 Cup,1951-07-12
508,FA Cup,1963-05-24
3136,C1 Cup,1982-10-24
1132,FA Cup,1962-04-02
2032,C2 Cup,1952-07-16
2557,ELP Cup,1959-04-22
3469,C2 Cup,1988-03-22
1291,C3 Cup,1992-07-01
3436,L1 Cup,1958-07-10
1696,C2 Cup,1989-08-14
73,C2 Cup,1991-03-04
1921,C2 Cup,1993-12-05
850,DB Cup,1981-08-06
3622,L1 Cup,1988-04-18
3400,CRB Cup,1964-10-01
2188,C3 Cup,1964-10-16
2242,FA Cup,1983-08-13
3010,ELP Cup,1990-05-12
2410,ELP Cup,1990-03-29
2008,FA Cup,1965-10-26
2017,LLG Cup,1963-03-11
2134,L1 Cup,1956-10-05
1027,L1 Cup,1965-05-27
1525,L1 Cup,1976-08-26
3715,C3 Cup,1961-02-06
3439,DB Cup,1960-04-11
2632,ELP Cup,1952-01-06
250,CRB Cup,1969-02-24
1477,LLG Cup,1957-12-22
2614,FA Cup,1989-01-19
2494,SA Cup,1970-12-03
1738,LLG Cup,1961-11-23
1303,C2 Cup,1966-05-17
3943,C1 Cup,1969-08-01
400,DB Cup,1992-01-27
3364,SA Cup,1987-04-06
3451,CRB Cup,1954-02-08
283,ELP Cup,1989-10-05
2077,DB Cup,1995-05-28
3238,CRB Cup,1960-01-20
1036,LLG Cup,1984-01-08
295,ELP Cup,1964-02-02
3688,C1 Cup,1984-03-26
3349,FA Cup,1986-04-24
2392,C2 Cup,1964-04-07
433,SA Cup,1958-09-19
1672,LLG Cup,1975-09-02
748,FA Cup,1966-12-07
2149,L1 Cup,1956-09-13
3124,LLG Cup,1958-01-16
1873,ELP Cup,1980-06-15
3916,L1 Cup,1959-08-28
3802,DB Cup,1975-04-12
310,FA Cup,1995-11-28
2953,C3 Cup,1980-04-14
3979,L1 Cup,1970-04-17
3403,FA Cup,1978-10-14
2419,C1 Cup,1976-02-22
2269,CRB Cup,1967-10-15
3484,CRB Cup,1997-09-11
895,C1 Cup,1958-04-01
58,C2 Cup,1961-12-22
2260,CRB Cup,1964-02-17
